game_session,installation_id,title,num_correct,num_incorrect,accuracy,accuracy_group
111b31fa1496467c,ccc19537,Mushroom Sorter (Assessment),1,0,1,3
12e2f2584d86ef3a,ccc19537,Bird Measurer (Assessment),1,0,1,3
48904f77fada116e,ccc19537,Cart Balancer (Assessment),1,0,1,3
a3815145a2b35f96,ccc19537,Cauldron Filler (Assessment),1,0,1,3
fb7a66d1b93a734e,ccc19537,Chest Sorter (Assessment),1,0,1,3
0da728620b4efa7c,cccf3bec,Cart Balancer (Assessment),0,1,0,0
485d9a90414bba60,ccd3f15f,Chest Sorter (Assessment),0,2,0,0
a0e40da8a8c7dbaf,ccd3f15f,Cauldron Filler (Assessment),1,0,1,3
caa46a17a5e99269,ccd3f15f,Bird Measurer (Assessment),1,8,0.1111111111111111,1
5183b10ed31897d4,cce7cd3b,Chest Sorter (Assessment),0,6,0,0
56e87579a9c17e3e,cce7cd3b,Bird Measurer (Assessment),0,3,0,0
59c892643ca9ddb2,cce7cd3b,Cart Balancer (Assessment),1,0,1,3
f93f8ea04cedbe14,cce7cd3b,Mushroom Sorter (Assessment),1,0,1,3
1731fd630f697a77,cd007774,Chest Sorter (Assessment),0,3,0,0
3e101d9cdc8e3e0e,cd007774,Mushroom Sorter (Assessment),0,6,0,0
7170f9071563eb3e,cd007774,Bird Measurer (Assessment),1,0,1,3
9d749b3a3a5e7f05,cd007774,Mushroom Sorter (Assessment),0,2,0,0
b29ad8281ae4d4e5,cd007774,Mushroom Sorter (Assessment),1,3,0.25,1
dda514bd43ae1651,cd007774,Cart Balancer (Assessment),1,3,0.25,1
2ee1bdf5b16bd624,cd0559ed,Cart Balancer (Assessment),1,0,1,3
5349f77001e62e91,cd0559ed,Cart Balancer (Assessment),0,1,0,0
e959445de350996c,cd0559ed,Cart Balancer (Assessment),1,2,0.3333333333333333,1
f7151f8f1a972a06,cd0559ed,Cart Balancer (Assessment),1,0,1,3
0ae636349ae0ae5b,cd23cdb7,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
419ec4eb62f7217b,cd23cdb7,Chest Sorter (Assessment),1,1,0.5,2
73f5a0066387aa0c,cd23cdb7,Chest Sorter (Assessment),1,1,0.5,2
f68c21c2b6729ca8,cd23cdb7,Cart Balancer (Assessment),1,0,1,3
ff1921517201cbeb,cd23cdb7,Cart Balancer (Assessment),1,0,1,3
52e692cad8141301,cd31cafe,Chest Sorter (Assessment),1,1,0.5,2
d280d4e3870357b8,cd31cafe,Mushroom Sorter (Assessment),1,0,1,3
d98e8b405f9568e5,cd31cafe,Bird Measurer (Assessment),1,0,1,3
f2ecde8e7b19b3c8,cd31cafe,Cart Balancer (Assessment),1,0,1,3
154ea52007028e6b,cd575d77,Mushroom Sorter (Assessment),1,0,1,3
1a2d1dc295e5ed29,cd575d77,Cart Balancer (Assessment),1,1,0.5,2
6e44bcece787629d,cd575d77,Chest Sorter (Assessment),0,1,0,0
212a7629a8f23349,cd65e1a5,Mushroom Sorter (Assessment),1,0,1,3
553293a572b2e3e0,cd6d8199,Chest Sorter (Assessment),0,2,0,0
06f2ef1bb7f34c95,cd778e80,Cauldron Filler (Assessment),1,0,1,3
10a788074c3a5e8e,cd778e80,Chest Sorter (Assessment),0,5,0,0
3a20c7a78934fcf7,cd778e80,Cauldron Filler (Assessment),0,4,0,0
4e87a6a846985085,cd778e80,Mushroom Sorter (Assessment),1,1,0.5,2
7656e4181a1b60ff,cd778e80,Cart Balancer (Assessment),0,2,0,0
8ce557094832b9ff,cd778e80,Cauldron Filler (Assessment),0,8,0,0
93cea2672d9f459c,cd778e80,Cauldron Filler (Assessment),1,6,0.14285714285714285,1
a02759ae57fb77b4,cd778e80,Mushroom Sorter (Assessment),0,3,0,0
a68296721252f763,cd778e80,Cauldron Filler (Assessment),1,0,1,3
a9186ee4fd0452e6,cd778e80,Cart Balancer (Assessment),0,3,0,0
b88a016bcf55afa5,cd778e80,Cart Balancer (Assessment),0,1,0,0
bfcd7446e6edebc8,cd778e80,Mushroom Sorter (Assessment),0,1,0,0
fba8ef2779a3dbb6,cd778e80,Cauldron Filler (Assessment),1,0,1,3
fc191aa30fd525f6,cd778e80,Chest Sorter (Assessment),0,2,0,0
fc9fe8a2ea770cb3,cd778e80,Mushroom Sorter (Assessment),1,1,0.5,2
4974234d91aed10a,cd7cb46b,Cart Balancer (Assessment),1,0,1,3
4ce144d72226c4f1,cda83994,Bird Measurer (Assessment),1,2,0.3333333333333333,1
6d19d01807ea8e37,cda83994,Cauldron Filler (Assessment),1,1,0.5,2
ce69b32b13c0b61e,cda83994,Mushroom Sorter (Assessment),0,1,0,0
f9b345eaddc70bcb,cdb22ca7,Cauldron Filler (Assessment),1,0,1,3
775bbde520247f29,cdb3eee6,Cart Balancer (Assessment),0,1,0,0
8d5903b37973dccd,cdb3eee6,Bird Measurer (Assessment),0,10,0,0
e2fc50bfa04f313a,cdb3eee6,Chest Sorter (Assessment),0,5,0,0
e4a4414b036c62f7,cdb3eee6,Chest Sorter (Assessment),0,9,0,0
38831e006840c74c,cdc51fe2,Cauldron Filler (Assessment),1,0,1,3
c6662e3b25c07a7e,cdc51fe2,Cauldron Filler (Assessment),1,0,1,3
8b39b5442ca3de7b,cdde38dd,Cauldron Filler (Assessment),1,0,1,3
179ed41be93ca532,cde4f09d,Cart Balancer (Assessment),1,0,1,3
282c065a8b4e7ace,cde4f09d,Cart Balancer (Assessment),1,0,1,3
2ad53132f99c1ab4,cde4f09d,Cart Balancer (Assessment),1,0,1,3
69e8d7a6a2ea064f,cde4f09d,Mushroom Sorter (Assessment),1,0,1,3
70ff6aa56a78fc8d,cde4f09d,Cart Balancer (Assessment),1,0,1,3
7c6b51a4bd2d6c77,cde4f09d,Cart Balancer (Assessment),1,0,1,3
93f1cca0db8fad09,cde4f09d,Chest Sorter (Assessment),0,1,0,0
c32dfe9792d549c3,cde4f09d,Chest Sorter (Assessment),0,1,0,0
c3a6003d859f5a14,cde4f09d,Chest Sorter (Assessment),0,4,0,0
e08b3bc8c6eda32b,cde4f09d,Chest Sorter (Assessment),0,4,0,0
f29aabfbae278c03,cde4f09d,Cauldron Filler (Assessment),1,0,1,3
656949edf259841b,ce318a17,Chest Sorter (Assessment),0,3,0,0
7a80fae70867b6c1,ce318a17,Cauldron Filler (Assessment),1,1,0.5,2
83873d4f9a53aa09,ce318a17,Cauldron Filler (Assessment),1,0,1,3
f9d701b8bf275adc,ce318a17,Cart Balancer (Assessment),1,0,1,3
5c58f7669380323c,ce4eb68c,Bird Measurer (Assessment),1,0,1,3
70c05123d489cbee,ce4eb68c,Mushroom Sorter (Assessment),1,0,1,3
7c48514decdce25c,ce4eb68c,Mushroom Sorter (Assessment),1,0,1,3
83aa3029cc448cca,ce4eb68c,Chest Sorter (Assessment),1,7,0.125,1
cc380bc05b6489f4,ce4eb68c,Cart Balancer (Assessment),1,0,1,3
12476226dec509af,ce6cb76e,Cart Balancer (Assessment),1,0,1,3
41d34bced604afae,ce6cb76e,Cart Balancer (Assessment),1,0,1,3
77437781f2c3b470,ce6cb76e,Mushroom Sorter (Assessment),1,0,1,3
c6d0dae0236204de,ce6cb76e,Mushroom Sorter (Assessment),1,1,0.5,2
f0caa3a30fc8c612,ce6cb76e,Chest Sorter (Assessment),0,6,0,0
f163d4837abe93b4,ce6cb76e,Cauldron Filler (Assessment),1,0,1,3
103aafdf2f118aed,ce725a23,Bird Measurer (Assessment),1,7,0.125,1
2c9ced31c3278042,ce725a23,Cauldron Filler (Assessment),1,0,1,3
5a74aa04125cc7e0,ce725a23,Mushroom Sorter (Assessment),1,0,1,3
694fa65852ddc692,ce725a23,Bird Measurer (Assessment),1,7,0.125,1
73664ce71dd4df18,ce725a23,Cart Balancer (Assessment),1,0,1,3
847d928556d35d4c,ce725a23,Cart Balancer (Assessment),1,8,0.1111111111111111,1
9413c9f6de21b1b1,ce725a23,Chest Sorter (Assessment),1,1,0.5,2
9551590acdc1578b,ce725a23,Mushroom Sorter (Assessment),0,3,0,0
cd163da61a22acdc,ce725a23,Cauldron Filler (Assessment),1,0,1,3
d2427b2904aec15d,ce725a23,Mushroom Sorter (Assessment),1,0,1,3
e7b28a7c3810a817,ce725a23,Cart Balancer (Assessment),1,2,0.3333333333333333,1
1e0f52e404daa7fc,ceb09157,Cart Balancer (Assessment),1,0,1,3
251646925808f5ed,ceb09157,Mushroom Sorter (Assessment),1,0,1,3
a84e823f507e8d2b,ceb09157,Bird Measurer (Assessment),1,1,0.5,2
7ed8e679d116d3bf,cebe0f45,Cart Balancer (Assessment),1,0,1,3
9f5748ef0e5d04e5,cebe0f45,Mushroom Sorter (Assessment),1,0,1,3
b5753d3c6ecb987a,cebe0f45,Cart Balancer (Assessment),1,0,1,3
ff6ed29387aab901,cebe0f45,Mushroom Sorter (Assessment),1,0,1,3
12592dc2792793ef,cecfb2e3,Cauldron Filler (Assessment),1,3,0.25,1
12f5c93bc07b442c,cecfb2e3,Mushroom Sorter (Assessment),0,3,0,0
15cf76b1e4f4dea0,cecfb2e3,Bird Measurer (Assessment),1,3,0.25,1
3d3fa9c2da81bf38,cecfb2e3,Chest Sorter (Assessment),0,3,0,0
3d46d82e566e1c0b,cecfb2e3,Cauldron Filler (Assessment),1,0,1,3
6ec451e269ad4a8b,cecfb2e3,Cauldron Filler (Assessment),1,0,1,3
8015ec353f942fe7,cecfb2e3,Bird Measurer (Assessment),1,1,0.5,2
950b2d43d8e00252,cecfb2e3,Cart Balancer (Assessment),1,1,0.5,2
9f0bbe503e3c9523,cecfb2e3,Cauldron Filler (Assessment),1,0,1,3
edfee240d0d1dbdf,cecfb2e3,Bird Measurer (Assessment),1,1,0.5,2
16f1088d6ae67a00,cef0dd4c,Cauldron Filler (Assessment),1,0,1,3
4626ec05d1a1f929,cef0dd4c,Bird Measurer (Assessment),1,0,1,3
7b14bf4b5a9fe743,cef0dd4c,Mushroom Sorter (Assessment),1,1,0.5,2
8df9c695e841d2b9,cef0dd4c,Cart Balancer (Assessment),1,0,1,3
a60f729c93a95c4d,cef0dd4c,Chest Sorter (Assessment),1,0,1,3
b529dc4c4f897884,cef0dd4c,Cart Balancer (Assessment),1,0,1,3
1d7f442ed8c69dda,cf0df157,Mushroom Sorter (Assessment),1,0,1,3
282a175f6b426867,cf0df157,Cauldron Filler (Assessment),1,0,1,3
0bafc829a2a75c28,cf1f6fe1,Bird Measurer (Assessment),0,1,0,0
7a00a9f8cf16baa6,cf1f6fe1,Mushroom Sorter (Assessment),1,0,1,3
9a5d041fa0278ad6,cf1f6fe1,Bird Measurer (Assessment),0,1,0,0
a037eea0840269d0,cf1f6fe1,Cauldron Filler (Assessment),0,2,0,0
bb33692315dea816,cf1f6fe1,Mushroom Sorter (Assessment),0,3,0,0
e398aae7380ba07e,cf1f6fe1,Bird Measurer (Assessment),0,2,0,0
f65fb4c1bb59dcba,cf1f6fe1,Mushroom Sorter (Assessment),1,0,1,3
fc5713f80744aec3,cf1f6fe1,Mushroom Sorter (Assessment),1,0,1,3
fd073acf5315615d,cf1f6fe1,Mushroom Sorter (Assessment),1,0,1,3
008a884d5604084d,cf2a3a60,Cauldron Filler (Assessment),1,0,1,3
052fd2b5ed5e1873,cf2a3a60,Cauldron Filler (Assessment),1,1,0.5,2
07db5f1008bd34d7,cf2a3a60,Cart Balancer (Assessment),1,0,1,3
130e597e2c175d5a,cf2a3a60,Chest Sorter (Assessment),1,3,0.25,1
13567ae6290b0e12,cf2a3a60,Chest Sorter (Assessment),1,1,0.5,2
13636733187e011d,cf2a3a60,Mushroom Sorter (Assessment),1,0,1,3
33cc00566bda4f41,cf2a3a60,Mushroom Sorter (Assessment),1,0,1,3
3516ea4980cd233a,cf2a3a60,Cauldron Filler (Assessment),1,0,1,3
360e0919f0527f3a,cf2a3a60,Bird Measurer (Assessment),1,2,0.3333333333333333,1
3ddab8fc18355701,cf2a3a60,Cauldron Filler (Assessment),1,0,1,3
41dd4f30c9b0a021,cf2a3a60,Chest Sorter (Assessment),1,0,1,3
50bed549b3509bd3,cf2a3a60,Cart Balancer (Assessment),1,2,0.3333333333333333,1
5b638d401c5d0b9a,cf2a3a60,Chest Sorter (Assessment),1,1,0.5,2
6107f00d29ee5426,cf2a3a60,Mushroom Sorter (Assessment),1,1,0.5,2
6dbfdf236fdaeee5,cf2a3a60,Bird Measurer (Assessment),1,5,0.16666666666666666,1
6df6a6abce23b60f,cf2a3a60,Cart Balancer (Assessment),1,0,1,3
6e4fb9fc2520183c,cf2a3a60,Bird Measurer (Assessment),1,4,0.2,1
716dab19e877371d,cf2a3a60,Mushroom Sorter (Assessment),1,1,0.5,2
7a222a2642ebcca1,cf2a3a60,Mushroom Sorter (Assessment),1,0,1,3
7d6303f340ad0ae3,cf2a3a60,Mushroom Sorter (Assessment),1,0,1,3
7e3f5d6c759e5065,cf2a3a60,Chest Sorter (Assessment),1,3,0.25,1
80c35d758b70dd53,cf2a3a60,Cauldron Filler (Assessment),1,0,1,3
8625e41150e83639,cf2a3a60,Bird Measurer (Assessment),1,9,0.1,1
8e7e078a430add9e,cf2a3a60,Chest Sorter (Assessment),1,0,1,3
9470c1ec65ce0191,cf2a3a60,Cauldron Filler (Assessment),1,0,1,3
954428d8b9f9efb1,cf2a3a60,Cauldron Filler (Assessment),1,0,1,3
98e99b6b0e1bdf13,cf2a3a60,Mushroom Sorter (Assessment),1,0,1,3
99b451455d17d022,cf2a3a60,Cart Balancer (Assessment),1,1,0.5,2
9cfe48639f0c657c,cf2a3a60,Cart Balancer (Assessment),1,0,1,3
9d75a1fff16920da,cf2a3a60,Cart Balancer (Assessment),1,2,0.3333333333333333,1
9d8ddaa4c69e223c,cf2a3a60,Mushroom Sorter (Assessment),1,0,1,3
a8a0caceb2a65192,cf2a3a60,Cart Balancer (Assessment),1,0,1,3
b7287901b454f2ab,cf2a3a60,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
cbc86de23bc3c85c,cf2a3a60,Cauldron Filler (Assessment),1,1,0.5,2
d59c82c818834119,cf2a3a60,Chest Sorter (Assessment),1,0,1,3
d61bffbf4c5a1316,cf2a3a60,Cart Balancer (Assessment),1,0,1,3
d7ecf43051e2436d,cf2a3a60,Cart Balancer (Assessment),1,1,0.5,2
df257dc88ff7bde4,cf2a3a60,Bird Measurer (Assessment),1,6,0.14285714285714285,1
e402d8039ca6b16f,cf2a3a60,Chest Sorter (Assessment),1,0,1,3
e65dcaaef273326e,cf2a3a60,Mushroom Sorter (Assessment),1,0,1,3
e69e488b3565e8f2,cf2a3a60,Chest Sorter (Assessment),0,2,0,0
ea7775ac52adb998,cf2a3a60,Cart Balancer (Assessment),1,1,0.5,2
eb609851ad0c404b,cf2a3a60,Bird Measurer (Assessment),1,6,0.14285714285714285,1
f5c5ee6a06ac986d,cf2a3a60,Mushroom Sorter (Assessment),1,1,0.5,2
fa5a635282972a25,cf2a3a60,Cauldron Filler (Assessment),1,0,1,3
fca7e0999d1d0395,cf2a3a60,Bird Measurer (Assessment),1,6,0.14285714285714285,1
35b4d78f3db0acad,cf4f94e3,Chest Sorter (Assessment),0,4,0,0
4134da7ee8e0483d,cf65f89d,Mushroom Sorter (Assessment),1,0,1,3
47b0480bab2fc9d2,cf65f89d,Mushroom Sorter (Assessment),1,0,1,3
633e94e175590869,cf65f89d,Bird Measurer (Assessment),1,0,1,3
c898fdce43aadbe8,cf65f89d,Cauldron Filler (Assessment),1,0,1,3
d28e6b977157f12e,cf65f89d,Chest Sorter (Assessment),1,0,1,3
e9cafc817b83b54d,cf65f89d,Cart Balancer (Assessment),1,0,1,3
c0e6393119fc49d0,cf6792b9,Cart Balancer (Assessment),1,0,1,3
d72241ada6e5c486,cf6792b9,Cauldron Filler (Assessment),1,0,1,3
047152e11482b982,cf721e87,Cart Balancer (Assessment),1,7,0.125,1
5897a96aba0b1c78,cf721e87,Mushroom Sorter (Assessment),1,4,0.2,1
93a8b76da83180de,cf721e87,Chest Sorter (Assessment),0,3,0,0
abfc5440f46bb078,cf721e87,Cart Balancer (Assessment),1,0,1,3
c2a7995f90d7866b,cf721e87,Cart Balancer (Assessment),1,0,1,3
c32d64ea5768eae8,cf721e87,Bird Measurer (Assessment),1,14,0.06666666666666667,1
d19378808cae8fa2,cf721e87,Cart Balancer (Assessment),1,0,1,3
da671f5df815de4c,cf721e87,Chest Sorter (Assessment),1,2,0.3333333333333333,1
ec52e0780abe26e9,cf721e87,Cauldron Filler (Assessment),1,0,1,3
ab5b11436def74f5,cf761a2d,Mushroom Sorter (Assessment),1,0,1,3
e84daa2f80d07de3,cf761a2d,Mushroom Sorter (Assessment),1,0,1,3
973ebeb97fe3a961,cf9c9fd0,Bird Measurer (Assessment),0,1,0,0
1d6369490fb0cf94,cfaffd1d,Bird Measurer (Assessment),1,0,1,3
58b777a7eb9c2482,cfaffd1d,Bird Measurer (Assessment),1,1,0.5,2
78577ce854568b8c,cfaffd1d,Mushroom Sorter (Assessment),1,0,1,3
b4557b0c2722e0c3,cfaffd1d,Mushroom Sorter (Assessment),1,0,1,3
d4ee25aecb43e329,cfaffd1d,Chest Sorter (Assessment),1,0,1,3
2d321c65dfec165e,cfd6a629,Bird Measurer (Assessment),1,2,0.3333333333333333,1
35f80c1fbc110532,cfd6a629,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
9f61686ab921e6e1,cfd6a629,Cauldron Filler (Assessment),1,0,1,3
1602f996d17ec0d6,cff5a334,Bird Measurer (Assessment),0,1,0,0
25710ff8229251cb,cff5a334,Cauldron Filler (Assessment),0,1,0,0
3cf4f11b80e8b120,cff5a334,Cauldron Filler (Assessment),0,1,0,0
499cc52cab0279a2,cff5a334,Cart Balancer (Assessment),0,1,0,0
4f73fe5e945decdc,cff5a334,Cauldron Filler (Assessment),0,6,0,0
5a139666e17190d7,cff5a334,Mushroom Sorter (Assessment),0,1,0,0
6327ce8ca1386152,cff5a334,Cauldron Filler (Assessment),0,1,0,0
71994f18801f71a2,cff5a334,Mushroom Sorter (Assessment),0,3,0,0
77978d6979ed02e3,cff5a334,Mushroom Sorter (Assessment),0,1,0,0
bdb712cb8c1dbc11,cff5a334,Bird Measurer (Assessment),0,1,0,0
f3c2bea0b5fabce2,cff5a334,Cauldron Filler (Assessment),0,1,0,0
548b4740fcc09888,cffa772d,Mushroom Sorter (Assessment),0,1,0,0
562c3d5612f34684,d021b283,Cauldron Filler (Assessment),1,0,1,3
d55cdf016c4a7420,d0262962,Chest Sorter (Assessment),0,5,0,0
23d2a2ce9068feae,d027ba5c,Chest Sorter (Assessment),1,0,1,3
3ee60b0df7e1ef53,d027ba5c,Cart Balancer (Assessment),1,0,1,3
5d52c07f13a45b42,d027ba5c,Bird Measurer (Assessment),1,1,0.5,2
675cb5a1262fec5c,d027ba5c,Cart Balancer (Assessment),1,0,1,3
6b8af5e1aabb5e56,d027ba5c,Chest Sorter (Assessment),1,0,1,3
cce51fa5925a6989,d027ba5c,Chest Sorter (Assessment),1,2,0.3333333333333333,1
e30fc1d34cea8337,d027ba5c,Mushroom Sorter (Assessment),1,0,1,3
fa1d498ddf169567,d027ba5c,Chest Sorter (Assessment),1,0,1,3
205ff80b23c7ed3c,d0363371,Mushroom Sorter (Assessment),1,0,1,3
4d4a294fa4c4fa2d,d0363371,Bird Measurer (Assessment),1,0,1,3
6a35ecdc4cfa832c,d0363371,Chest Sorter (Assessment),0,5,0,0
73aa1196b1232828,d0363371,Bird Measurer (Assessment),1,4,0.2,1
c3bad2c8776aab77,d0363371,Mushroom Sorter (Assessment),1,0,1,3
c48bed7c6cd99919,d0363371,Cart Balancer (Assessment),1,0,1,3
fea219bff2e6442c,d0363371,Cart Balancer (Assessment),1,0,1,3
02184b7a58999907,d037d18e,Mushroom Sorter (Assessment),0,2,0,0
14e50df98574e02a,d037d18e,Bird Measurer (Assessment),0,15,0,0
1663409a27e59a57,d037d18e,Bird Measurer (Assessment),0,2,0,0
16b4bedce08bf882,d037d18e,Cauldron Filler (Assessment),0,11,0,0
3f3af58e908fd19b,d037d18e,Cauldron Filler (Assessment),0,2,0,0
4c2a9a7a0471b8dd,d037d18e,Cart Balancer (Assessment),0,2,0,0
637fddf4cb44b0a8,d037d18e,Cart Balancer (Assessment),0,4,0,0
6535f1403f66edda,d037d18e,Cauldron Filler (Assessment),1,4,0.2,1
72d799f85030011c,d037d18e,Mushroom Sorter (Assessment),0,3,0,0
738a0e37bfb0bf03,d037d18e,Mushroom Sorter (Assessment),0,1,0,0
7e715590fe5108b1,d037d18e,Mushroom Sorter (Assessment),1,1,0.5,2
90ad4743577117cd,d037d18e,Chest Sorter (Assessment),0,2,0,0
94fd978d0e77c32f,d037d18e,Mushroom Sorter (Assessment),0,1,0,0
c22bed42d78a5dd8,d037d18e,Mushroom Sorter (Assessment),0,1,0,0
c3b137a14fc58f3c,d037d18e,Cauldron Filler (Assessment),1,3,0.25,1
c8f60a6aefeb84c1,d037d18e,Mushroom Sorter (Assessment),0,1,0,0
cac7c681fcf9deb3,d037d18e,Cauldron Filler (Assessment),1,9,0.1,1
d50ae44292379096,d037d18e,Cart Balancer (Assessment),0,6,0,0
e7ac5e12b0f24f9d,d037d18e,Cart Balancer (Assessment),0,4,0,0
e84d3ac75ddabdd2,d037d18e,Chest Sorter (Assessment),0,2,0,0
e8b9298d2c853670,d037d18e,Cauldron Filler (Assessment),0,2,0,0
f92db1006d9aa4d8,d037d18e,Bird Measurer (Assessment),0,3,0,0
fac72e362e095d38,d037d18e,Cauldron Filler (Assessment),1,1,0.5,2
fb1e414e9b98b2c4,d037d18e,Cart Balancer (Assessment),0,3,0,0
05ff7700e25dedbd,d03d6006,Cart Balancer (Assessment),0,1,0,0
3d5a54d1a7552755,d03d6006,Cauldron Filler (Assessment),1,0,1,3
45058b9e5c563734,d03d6006,Cauldron Filler (Assessment),1,1,0.5,2
af575ad8cc280533,d03d6006,Mushroom Sorter (Assessment),0,1,0,0
c1b1ae01a7ce766c,d03d6006,Cauldron Filler (Assessment),1,0,1,3
1bb6ebef2ba939a8,d03f45f9,Cauldron Filler (Assessment),1,0,1,3
6ee7a5daf0f0b54c,d03f45f9,Mushroom Sorter (Assessment),1,0,1,3
83da372fa73a73cb,d03f45f9,Cauldron Filler (Assessment),1,0,1,3
cc117cf6b6bb5c9a,d03f45f9,Cauldron Filler (Assessment),1,0,1,3
f7ea287b2c2ea3d0,d047c626,Cauldron Filler (Assessment),1,0,1,3
f96c79bb0211082d,d047c626,Cauldron Filler (Assessment),0,1,0,0
5f66551d7dc88ec3,d04adc67,Cauldron Filler (Assessment),1,0,1,3
1bfb31d6ff4270a7,d07024ee,Cart Balancer (Assessment),1,0,1,3
225b8c2513966f59,d07024ee,Cart Balancer (Assessment),1,1,0.5,2
4e5dc18966714299,d07024ee,Cauldron Filler (Assessment),1,1,0.5,2
ffb252f733135892,d07024ee,Chest Sorter (Assessment),0,1,0,0
2bccfbdf1efde539,d07a1df9,Mushroom Sorter (Assessment),1,1,0.5,2
42deaa6ab37ae373,d07d2274,Cart Balancer (Assessment),1,2,0.3333333333333333,1
5bd2d90adccaa692,d07d2274,Cauldron Filler (Assessment),1,0,1,3
85dc96291b47d831,d07d2274,Cauldron Filler (Assessment),1,1,0.5,2
23b9cb9c9ca4805f,d0818f77,Mushroom Sorter (Assessment),0,1,0,0
a1cf2669894152ec,d0818f77,Mushroom Sorter (Assessment),0,1,0,0
d35b56582e39a8ee,d0818f77,Cart Balancer (Assessment),0,1,0,0
d49f4ef2e988859b,d0818f77,Bird Measurer (Assessment),0,3,0,0
5e161e8e49595bf8,d082ec77,Cauldron Filler (Assessment),1,0,1,3
c55e9b40f8af6b7f,d082ec77,Cauldron Filler (Assessment),1,0,1,3
db1191330afcf400,d082ec77,Cauldron Filler (Assessment),1,0,1,3
1f09ce237bc710dd,d0916f81,Chest Sorter (Assessment),0,4,0,0
2901546e1c9c1e12,d0916f81,Cauldron Filler (Assessment),0,3,0,0
58a2bcfd352c4fac,d0916f81,Mushroom Sorter (Assessment),0,1,0,0
61a4e4b16a0f21f1,d0916f81,Bird Measurer (Assessment),0,8,0,0
152cfdb2c8d385ea,d09c44d1,Chest Sorter (Assessment),1,0,1,3
15ec7f64ae39e8dd,d09c44d1,Bird Measurer (Assessment),0,7,0,0
183900330d050cb3,d09c44d1,Cauldron Filler (Assessment),1,0,1,3
310e5abdbf16e92d,d09c44d1,Cart Balancer (Assessment),1,0,1,3
3315e48fd8f7252a,d09c44d1,Cauldron Filler (Assessment),1,0,1,3
3bd0e92123216bb5,d09c44d1,Cauldron Filler (Assessment),1,4,0.2,1
4a9b9ea912a0ab3b,d09c44d1,Chest Sorter (Assessment),0,4,0,0
51ae5f3106decb81,d09c44d1,Cart Balancer (Assessment),1,0,1,3
575224090f254e02,d09c44d1,Bird Measurer (Assessment),0,3,0,0
70646b1405ba64a0,d09c44d1,Cart Balancer (Assessment),1,1,0.5,2
83947bd85238208c,d09c44d1,Cauldron Filler (Assessment),1,1,0.5,2
94e465011c3021f0,d09c44d1,Mushroom Sorter (Assessment),1,1,0.5,2
9580b6de4f3f8dbf,d09c44d1,Mushroom Sorter (Assessment),1,1,0.5,2
9c9f61e2190190f0,d09c44d1,Cart Balancer (Assessment),1,2,0.3333333333333333,1
a315c23701a27620,d09c44d1,Cauldron Filler (Assessment),1,1,0.5,2
a4062d02cd490f3b,d09c44d1,Cauldron Filler (Assessment),1,0,1,3
c71f86ebf5f78451,d09c44d1,Chest Sorter (Assessment),1,1,0.5,2
c98603bc6d3a91ce,d09c44d1,Cauldron Filler (Assessment),1,1,0.5,2
d8dbb2ad63960f50,d09c44d1,Bird Measurer (Assessment),1,3,0.25,1
e86a9a7fb045df23,d09c44d1,Cart Balancer (Assessment),1,1,0.5,2
f2d5d08dbe667f96,d09c44d1,Cauldron Filler (Assessment),1,0,1,3
55e8e97f3b16cabd,d0c2febc,Cart Balancer (Assessment),1,0,1,3
86bd647886c6aca0,d0c2febc,Cauldron Filler (Assessment),1,0,1,3
dd74a41e7fea5db4,d0c2febc,Mushroom Sorter (Assessment),1,1,0.5,2
1363ecb3b18d3d9f,d0dfde02,Chest Sorter (Assessment),0,5,0,0
37baaa816f7308e2,d0dfde02,Cart Balancer (Assessment),1,1,0.5,2
6356c16c8fef7436,d0dfde02,Chest Sorter (Assessment),0,1,0,0
7fa268f90bdce7f2,d0dfde02,Cauldron Filler (Assessment),1,0,1,3
946769fae0467476,d0dfde02,Bird Measurer (Assessment),1,8,0.1111111111111111,1
9630a5d9460ca691,d0dfde02,Cart Balancer (Assessment),1,2,0.3333333333333333,1
b929e925bbff258f,d0dfde02,Mushroom Sorter (Assessment),1,3,0.25,1
6bd5c6c49ed77196,d0ee8089,Cart Balancer (Assessment),1,0,1,3
ea187ef36dc421aa,d0ee8089,Cauldron Filler (Assessment),1,0,1,3
15e49e679486994f,d0f34f44,Cauldron Filler (Assessment),1,0,1,3
4a2ae852156a1fec,d0f34f44,Cart Balancer (Assessment),1,0,1,3
0e0d03fc81d607b1,d0fbb1e3,Mushroom Sorter (Assessment),1,3,0.25,1
33675466d1518ca8,d0fbb1e3,Cauldron Filler (Assessment),1,1,0.5,2
b0ac89da28a06cda,d0fbb1e3,Cauldron Filler (Assessment),1,0,1,3
f01a78d38b512b8a,d0fbb1e3,Cauldron Filler (Assessment),1,5,0.16666666666666666,1
9ac569cf86dd59c0,d0fe2b52,Cart Balancer (Assessment),1,1,0.5,2
a229f001486f628c,d0fe2b52,Cart Balancer (Assessment),1,2,0.3333333333333333,1
9aeb0d1eaf97d2cf,d10fa11d,Chest Sorter (Assessment),0,3,0,0
9d70c074e121e0c5,d10fa11d,Chest Sorter (Assessment),0,6,0,0
a8ade684b663a94d,d10fa11d,Cart Balancer (Assessment),1,0,1,3
